product,contract_role,symbol_or_contract,period,start_date,end_date,evidence_source,provider,data_role,quality_status,manifest_status,manifest_or_db_row_count,db_market_data_file_id,data_quality_report_status,physical_path,physical_exists,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,duckdb_error,checksum_status,row_count_status
a,actual_contract,A1801,1w,2017-08-11,2017-12-08,db_market_data_file,rqdata,primary,passed,,17,79881,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1801/A1801_1w_20170807_20171211.parquet,True,17.0,2017-08-11T00:00:00,2017-12-08T00:00:00,,checksum_unverified,matched
a,actual_contract,A1805,1w,2017-12-22,2018-04-04,db_market_data_file,rqdata,primary,passed,,16,79883,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1805/A1805_1w_20171212_20180404.parquet,True,16.0,2017-12-22T00:00:00,2018-04-04T00:00:00,,checksum_unverified,matched
a,actual_contract,A1809,1w,2018-04-13,2018-07-27,db_market_data_file,rqdata,primary,passed,,16,79885,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1809/A1809_1w_20180409_20180730.parquet,True,16.0,2018-04-13T00:00:00,2018-07-27T00:00:00,,checksum_unverified,matched
a,actual_contract,A1901,1w,2018-08-10,2018-12-21,db_market_data_file,rqdata,primary,passed,,19,79887,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1901/A1901_1w_20180731_20181221.parquet,True,19.0,2018-08-10T00:00:00,2018-12-21T00:00:00,,checksum_unverified,matched
a,actual_contract,A1905,1w,2018-12-28,2019-04-19,db_market_data_file,rqdata,primary,passed,,16,79889,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1905/A1905_1w_20181224_20190419.parquet,True,16.0,2018-12-28T00:00:00,2019-04-19T00:00:00,,checksum_unverified,matched
a,actual_contract,A1909,1w,2019-04-26,2019-08-09,db_market_data_file,rqdata,primary,passed,,16,79891,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1909/A1909_1w_20190422_20190809.parquet,True,16.0,2019-04-26T00:00:00,2019-08-09T00:00:00,,checksum_unverified,matched
a,actual_contract,A2001,1w,2019-08-16,2019-11-29,db_market_data_file,rqdata,primary,passed,,16,79893,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2001/A2001_1w_20190812_20191204.parquet,True,16.0,2019-08-16T00:00:00,2019-11-29T00:00:00,,checksum_unverified,matched
a,actual_contract,A2005,1d,2020-01-02,2020-04-07,"db_market_data_file,manifest",rqdata,primary,passed,success,62,66731,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2005/A2005_1d_20200102_20200407.parquet,True,62.0,2020-01-02T00:00:00,2020-04-07T00:00:00,,checksum_unverified,matched
a,actual_contract,A2005,1w,2019-12-13,2019-12-27,db_market_data_file,rqdata,superseded,passed,,3,79895,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2005/A2005_1w_20191205_20200102.parquet,True,3.0,2019-12-13T00:00:00,2019-12-27T00:00:00,,checksum_unverified,matched
a,actual_contract,A2005,1w,2020-01-10,2020-04-03,"db_market_data_file,manifest",rqdata,primary,passed,success,12,66733,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2005/A2005_1w_20200102_20200407.parquet,True,12.0,2020-01-10T00:00:00,2020-04-03T00:00:00,,checksum_unverified,matched
a,actual_contract,A2009,1d,2020-04-08,2020-08-18,"db_market_data_file,manifest",rqdata,primary,passed,success,90,66735,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2009/A2009_1d_20200408_20200818.parquet,True,90.0,2020-04-08T00:00:00,2020-08-18T00:00:00,,checksum_unverified,matched
a,actual_contract,A2009,1w,2020-04-17,2020-08-14,"db_market_data_file,manifest",rqdata,primary,passed,success,18,66737,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2009/A2009_1w_20200408_20200818.parquet,True,18.0,2020-04-17T00:00:00,2020-08-14T00:00:00,,checksum_unverified,matched
a,actual_contract,A2101,1d,2020-08-19,2020-12-14,"db_market_data_file,manifest",rqdata,primary,passed,success,78,66739,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2101/A2101_1d_20200819_20201214.parquet,True,78.0,2020-08-19T00:00:00,2020-12-14T00:00:00,,checksum_unverified,matched
a,actual_contract,A2101,1w,2020-08-28,2020-12-11,"db_market_data_file,manifest",rqdata,primary,passed,success,16,66741,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2101/A2101_1w_20200819_20201214.parquet,True,16.0,2020-08-28T00:00:00,2020-12-11T00:00:00,,checksum_unverified,matched
a,actual_contract,A2105,1d,2020-12-15,2021-04-20,"db_market_data_file,manifest",rqdata,primary,passed,success,84,66743,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2105/A2105_1d_20201215_20210420.parquet,True,84.0,2020-12-15T00:00:00,2021-04-20T00:00:00,,checksum_unverified,matched
a,actual_contract,A2105,1w,2020-12-25,2021-04-16,"db_market_data_file,manifest",rqdata,primary,passed,success,17,66745,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2105/A2105_1w_20201215_20210420.parquet,True,17.0,2020-12-25T00:00:00,2021-04-16T00:00:00,,checksum_unverified,matched
a,actual_contract,A2109,1d,2021-04-21,2021-07-28,"db_market_data_file,manifest",rqdata,primary,passed,success,67,66747,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2109/A2109_1d_20210421_20210728.parquet,True,67.0,2021-04-21T00:00:00,2021-07-28T00:00:00,,checksum_unverified,matched
a,actual_contract,A2109,1w,2021-04-30,2021-07-23,"db_market_data_file,manifest",rqdata,primary,passed,success,13,66749,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2109/A2109_1w_20210421_20210728.parquet,True,13.0,2021-04-30T00:00:00,2021-07-23T00:00:00,,checksum_unverified,matched
a,actual_contract,A2111,1d,2021-07-29,2021-10-14,"db_market_data_file,manifest",rqdata,primary,passed,success,49,66751,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2111/A2111_1d_20210729_20211014.parquet,True,49.0,2021-07-29T00:00:00,2021-10-14T00:00:00,,checksum_unverified,matched
a,actual_contract,A2111,1w,2021-08-06,2021-10-08,"db_market_data_file,manifest",rqdata,primary,passed,success,10,66753,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2111/A2111_1w_20210729_20211014.parquet,True,10.0,2021-08-06T00:00:00,2021-10-08T00:00:00,,checksum_unverified,matched
a,actual_contract,A2201,1d,2021-10-15,2021-12-01,"db_market_data_file,manifest",rqdata,primary,passed,success,34,66755,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2201/A2201_1d_20211015_20211201.parquet,True,34.0,2021-10-15T00:00:00,2021-12-01T00:00:00,,checksum_unverified,matched
a,actual_contract,A2201,1w,2021-10-22,2021-11-26,"db_market_data_file,manifest",rqdata,primary,passed,success,6,66757,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2201/A2201_1w_20211015_20211201.parquet,True,6.0,2021-10-22T00:00:00,2021-11-26T00:00:00,,checksum_unverified,matched
a,actual_contract,A2203,1d,2021-12-02,2022-02-17,"db_market_data_file,manifest",rqdata,primary,passed,success,50,66759,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2203/A2203_1d_20211202_20220217.parquet,True,50.0,2021-12-02T00:00:00,2022-02-17T00:00:00,,checksum_unverified,matched
a,actual_contract,A2203,1w,2021-12-10,2022-02-11,"db_market_data_file,manifest",rqdata,primary,passed,success,9,66761,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2203/A2203_1w_20211202_20220217.parquet,True,9.0,2021-12-10T00:00:00,2022-02-11T00:00:00,,checksum_unverified,matched
a,actual_contract,A2207,1d,2022-02-18,2022-06-15,"db_market_data_file,manifest",rqdata,primary,passed,success,78,66763,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2207/A2207_1d_20220218_20220615.parquet,True,78.0,2022-02-18T00:00:00,2022-06-15T00:00:00,,checksum_unverified,matched
a,actual_contract,A2207,1w,2022-02-25,2022-06-10,"db_market_data_file,manifest",rqdata,primary,passed,success,16,66765,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2207/A2207_1w_20220218_20220615.parquet,True,16.0,2022-02-25T00:00:00,2022-06-10T00:00:00,,checksum_unverified,matched
a,actual_contract,A2209,1d,2022-06-16,2022-08-23,"db_market_data_file,manifest",rqdata,primary,passed,success,49,66767,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2209/A2209_1d_20220616_20220823.parquet,True,49.0,2022-06-16T00:00:00,2022-08-23T00:00:00,,checksum_unverified,matched
a,actual_contract,A2209,1w,2022-06-24,2022-08-19,"db_market_data_file,manifest",rqdata,primary,passed,success,9,66769,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2209/A2209_1w_20220616_20220823.parquet,True,9.0,2022-06-24T00:00:00,2022-08-19T00:00:00,,checksum_unverified,matched
a,actual_contract,A2211,1d,2022-08-24,2022-10-12,"db_market_data_file,manifest",rqdata,primary,passed,success,30,66771,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2211/A2211_1d_20220824_20221012.parquet,True,30.0,2022-08-24T00:00:00,2022-10-12T00:00:00,,checksum_unverified,matched
a,actual_contract,A2211,1w,2022-09-02,2022-09-30,"db_market_data_file,manifest",rqdata,primary,passed,success,5,66773,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2211/A2211_1w_20220824_20221012.parquet,True,5.0,2022-09-02T00:00:00,2022-09-30T00:00:00,,checksum_unverified,matched
a,actual_contract,A2301,1d,2022-10-13,2022-12-12,"db_market_data_file,manifest",rqdata,primary,passed,success,43,66775,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2301/A2301_1d_20221013_20221212.parquet,True,43.0,2022-10-13T00:00:00,2022-12-12T00:00:00,,checksum_unverified,matched
a,actual_contract,A2301,1w,2022-10-21,2022-12-09,"db_market_data_file,manifest",rqdata,primary,passed,success,8,66777,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2301/A2301_1w_20221013_20221212.parquet,True,8.0,2022-10-21T00:00:00,2022-12-09T00:00:00,,checksum_unverified,matched
a,actual_contract,A2305,15m,2023-01-03,2023-04-06,"db_market_data_file,manifest",rqdata,primary,passed,success,1402,45368,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=a/contract=A2305/A2305_15m_20230103_20230406.parquet,True,1402.0,2023-01-03T09:15:00,2023-04-06T15:00:00,,checksum_unverified,matched
a,actual_contract,A2305,1d,2022-12-13,2022-12-30,"db_market_data_file,manifest",rqdata,superseded,passed,success,14,66779,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2305/A2305_1d_20221213_20221230.parquet,True,14.0,2022-12-13T00:00:00,2022-12-30T00:00:00,,checksum_unverified,matched
a,actual_contract,A2305,1d,2023-01-03,2023-04-06,db_market_data_file,rqdata,primary,passed,,62,41264,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2305/A2305_1d_20230103_20230406.parquet,True,62.0,2023-01-03T00:00:00,2023-04-06T00:00:00,,checksum_unverified,matched
a,actual_contract,A2305,1m,2023-01-03,2023-04-06,"db_market_data_file,manifest",rqdata,primary,passed,success,21030,45366,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2305/A2305_1m_20230103_20230406.parquet,True,21030.0,2023-01-03T09:01:00,2023-04-06T15:00:00,,checksum_unverified,matched
a,actual_contract,A2305,1w,2022-12-23,2022-12-30,"db_market_data_file,manifest",rqdata,primary,passed,success,2,66781,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2305/A2305_1w_20221213_20221230.parquet,True,2.0,2022-12-23T00:00:00,2022-12-30T00:00:00,,checksum_unverified,matched
a,actual_contract,A2305,30m,2023-01-03,2023-04-06,"db_market_data_file,manifest",rqdata,primary,passed,success,732,45369,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2305/A2305_30m_20230103_20230406.parquet,True,732.0,2023-01-03T09:30:00,2023-04-06T15:00:00,,checksum_unverified,matched
a,actual_contract,A2305,5m,2023-01-03,2023-04-06,"db_market_data_file,manifest",rqdata,primary,passed,success,4206,45367,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=a/contract=A2305/A2305_5m_20230103_20230406.parquet,True,4206.0,2023-01-03T09:05:00,2023-04-06T15:00:00,,checksum_unverified,matched
a,actual_contract,A2305,60m,2023-01-03,2023-04-06,"db_market_data_file,manifest",rqdata,primary,passed,success,428,45370,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=a/contract=A2305/A2305_60m_20230103_20230406.parquet,True,428.0,2023-01-03T10:00:00,2023-04-06T15:00:00,,checksum_unverified,matched
a,actual_contract,A2307,15m,2023-04-06,2023-06-12,"db_market_data_file,manifest",rqdata,primary,passed,success,1004,45374,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=a/contract=A2307/A2307_15m_20230407_20230612.parquet,True,1004.0,2023-04-06T21:15:00,2023-06-12T15:00:00,,checksum_unverified,matched
a,actual_contract,A2307,1d,2023-04-07,2023-06-12,db_market_data_file,rqdata,primary,passed,,44,41266,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=a/contract=A2307/A2307_1d_20230407_20230612.parquet,True,44.0,2023-04-07T00:00:00,2023-06-12T00:00:00,,checksum_unverified,matched
a,actual_contract,A2307,1m,2023-04-06,2023-06-12,"db_market_data_file,manifest",rqdata,primary,passed,success,15060,45372,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=a/contract=A2307/A2307_1m_20230407_20230612.parquet,True,15060.0,2023-04-06T21:01:00,2023-06-12T15:00:00,,checksum_unverified,matched
a,actual_contract,A2307,30m,2023-04-06,2023-06-12,"db_market_data_file,manifest",rqdata,primary,passed,success,524,45375,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2307/A2307_30m_20230407_20230612.parquet,True,524.0,2023-04-06T21:30:00,2023-06-12T15:00:00,,checksum_unverified,matched
